checking_account,duration_months,credit_history,purpose,credit_amount,savings_account,employment_length,installment_rate,personal_status,other_debtors,residence_years,property,age,other_installment_plans,housing,num_existing_credits,job,num_dependents,telephone,foreign_worker,credit_risk
<0 DM,19,existing_credits_paid_duly,radio_television,2517,<100 DM,<1 year,4,male_single,none,1,car_or_other,34,none,rent,1,unskilled_resident,1,yes_registered,yes,Good
no_checking_account,17,existing_credits_paid_duly,car_used,1150,<100 DM,>7 years,3,male_single,none,2,car_or_other,31,bank,rent,1,unskilled_resident,1,none,yes,Good
0_to_200 DM,28,existing_credits_paid_duly,radio_television,565,<100 DM,<1 year,2,female_single,none,2,car_or_other,29,none,rent,1,skilled_employee,1,yes_registered,yes,Good
0_to_200 DM,9,existing_credits_paid_duly,furniture_equipment,2571,>1000 DM,4_to_7 years,2,female_divorced_separated_married,none,4,car_or_other,43,none,own,3,skilled_employee,1,yes_registered,yes,Good
0_to_200 DM,12,existing_credits_paid_duly,radio_television,426,<100 DM,1_to_4 years,3,male_single,none,2,car_or_other,34,bank,own,1,skilled_employee,1,yes_registered,yes,Good
<0 DM,12,delay_in_past,furniture_equipment,1447,<100 DM,>7 years,2,male_single,none,4,real_estate,33,none,rent,1,skilled_employee,1,none,yes,Bad
<0 DM,30,delay_in_past,furniture_equipment,3494,<100 DM,<1 year,2,male_single,none,4,real_estate,29,none,rent,2,unskilled_resident,2,none,yes,Bad
no_checking_account,43,existing_credits_paid_duly,business,2067,<100 DM,<1 year,4,female_single,none,2,car_or_other,30,none,own,1,skilled_employee,1,none,yes,Bad
<0 DM,19,existing_credits_paid_duly,car_used,7071,<100 DM,1_to_4 years,2,male_single,none,3,building_society_savings,39,none,own,1,unemployed_unskilled_non_resident,1,none,yes,Bad
>200 DM,18,existing_credits_paid_duly,car_new,3705,>1000 DM,>7 years,4,male_single,none,4,unknown_no_property,26,none,own,1,skilled_employee,1,none,yes,Good
<0 DM,20,critical_account,radio_television,1143,>1000 DM,1_to_4 years,1,female_divorced_separated_married,none,4,car_or_other,46,none,own,2,skilled_employee,1,yes_registered,yes,Good
0_to_200 DM,33,delay_in_past,business,1842,unknown_no_savings,1_to_4 years,4,male_single,none,2,unknown_no_property,32,bank,own,1,skilled_employee,1,none,yes,Bad
0_to_200 DM,13,existing_credits_paid_duly,furniture_equipment,1749,unknown_no_savings,4_to_7 years,4,male_single,none,2,real_estate,35,none,own,2,skilled_employee,1,yes_registered,yes,Good
0_to_200 DM,22,existing_credits_paid_duly,car_new,597,100_to_500 DM,>7 years,2,female_divorced_separated_married,none,2,unknown_no_property,26,none,rent,2,skilled_employee,1,yes_registered,yes,Bad
no_checking_account,31,existing_credits_paid_duly,furniture_equipment,936,<100 DM,>7 years,2,male_single,none,1,building_society_savings,36,none,own,2,skilled_employee,1,none,yes,Good
0_to_200 DM,25,existing_credits_paid_duly,furniture_equipment,1221,>1000 DM,>7 years,4,male_single,none,3,unknown_no_property,33,none,for_free,2,unskilled_resident,1,yes_registered,yes,Good
>200 DM,21,existing_credits_paid_duly,car_new,434,unknown_no_savings,unemployed,4,female_divorced_separated_married,none,4,real_estate,36,none,for_free,1,highly_qualified_employee,1,yes_registered,yes,Good
0_to_200 DM,31,existing_credits_paid_duly,radio_television,1869,>1000 DM,<1 year,4,male_single,none,2,car_or_other,52,none,own,1,skilled_employee,1,yes_registered,no,Bad
no_checking_account,5,delay_in_past,others,1518,<100 DM,4_to_7 years,2,male_single,none,4,car_or_other,38,none,for_free,2,skilled_employee,1,none,yes,Good
no_checking_account,27,existing_credits_paid_duly,furniture_equipment,560,<100 DM,>7 years,2,female_divorced_separated_married,none,4,building_society_savings,30,bank,own,3,unemployed_unskilled_non_resident,1,yes_registered,yes,Good
no_checking_account,14,existing_credits_paid_duly,furniture_equipment,2399,unknown_no_savings,1_to_4 years,4,male_single,none,2,building_society_savings,30,none,rent,1,skilled_employee,1,none,yes,Good
<0 DM,8,critical_account,furniture_equipment,2984,500_to_1000 DM,1_to_4 years,4,male_single,none,2,unknown_no_property,42,none,for_free,1,skilled_employee,1,yes_registered,yes,Good
<0 DM,25,existing_credits_paid_duly,car_new,2119,unknown_no_savings,>7 years,3,male_single,none,4,building_society_savings,50,none,rent,1,unskilled_resident,1,none,yes,Good
<0 DM,37,existing_credits_paid_duly,retraining,1441,<100 DM,unemployed,4,male_single,none,4,car_or_other,39,none,own,1,skilled_employee,1,yes_registered,yes,Bad
>200 DM,18,existing_credits_paid_duly,furniture_equipment,2735,<100 DM,1_to_4 years,3,male_single,none,4,real_estate,43,none,own,1,skilled_employee,1,none,yes,Good
<0 DM,30,no_credits_taken,furniture_equipment,2910,<100 DM,1_to_4 years,3,male_single,none,1,car_or_other,42,none,own,1,unemployed_unskilled_non_resident,1,none,yes,Bad
0_to_200 DM,41,critical_account,radio_television,2242,>1000 DM,1_to_4 years,2,female_single,none,2,car_or_other,52,none,own,1,skilled_employee,2,yes_registered,yes,Good
>200 DM,36,all_credits_paid_back,furniture_equipment,1015,<100 DM,4_to_7 years,3,male_single,none,1,building_society_savings,22,none,own,1,skilled_employee,1,yes_registered,yes,Good
0_to_200 DM,42,existing_credits_paid_duly,radio_television,2194,<100 DM,1_to_4 years,3,female_divorced_separated_married,none,3,real_estate,43,none,own,1,unskilled_resident,1,yes_registered,yes,Good
no_checking_account,28,existing_credits_paid_duly,car_new,4174,unknown_no_savings,4_to_7 years,1,male_single,none,4,car_or_other,46,none,own,1,skilled_employee,2,none,yes,Good
<0 DM,20,delay_in_past,repairs,1190,<100 DM,4_to_7 years,3,female_single,none,1,real_estate,26,bank,own,2,skilled_employee,2,yes_registered,yes,Good
<0 DM,9,delay_in_past,business,7852,unknown_no_savings,1_to_4 years,4,female_divorced_separated_married,none,4,real_estate,29,none,for_free,3,skilled_employee,1,yes_registered,yes,Bad
no_checking_account,17,existing_credits_paid_duly,radio_television,1251,<100 DM,4_to_7 years,4,female_single,none,3,car_or_other,29,none,own,1,highly_qualified_employee,1,none,yes,Good
0_to_200 DM,13,no_credits_taken,business,1849,unknown_no_savings,1_to_4 years,4,female_single,none,4,real_estate,30,none,own,1,skilled_employee,1,yes_registered,yes,Bad
no_checking_account,53,critical_account,car_new,1129,<100 DM,<1 year,4,female_divorced_separated_married,none,4,real_estate,32,none,own,3,skilled_employee,1,yes_registered,yes,Good
0_to_200 DM,18,existing_credits_paid_duly,furniture_equipment,2113,unknown_no_savings,<1 year,1,female_single,none,1,car_or_other,38,none,own,2,skilled_employee,2,none,yes,Good
<0 DM,21,critical_account,radio_television,534,unknown_no_savings,<1 year,3,male_single,guarantor,4,real_estate,45,none,rent,1,highly_qualified_employee,1,yes_registered,yes,Good
no_checking_account,25,critical_account,radio_television,1233,<100 DM,1_to_4 years,4,male_married_widowed,none,1,building_society_savings,47,none,own,1,unskilled_resident,1,yes_registered,yes,Bad
no_checking_account,20,critical_account,furniture_equipment,841,<100 DM,>7 years,3,male_single,none,2,real_estate,29,none,own,1,skilled_employee,1,yes_registered,yes,Good
no_checking_account,43,existing_credits_paid_duly,furniture_equipment,1987,<100 DM,4_to_7 years,2,male_single,none,4,car_or_other,29,none,own,1,skilled_employee,2,none,yes,Good
<0 DM,15,existing_credits_paid_duly,car_new,3626,100_to_500 DM,>7 years,2,male_single,none,4,car_or_other,50,none,rent,1,skilled_employee,2,yes_registered,yes,Good
>200 DM,21,critical_account,furniture_equipment,2841,unknown_no_savings,1_to_4 years,4,male_single,none,3,car_or_other,43,none,rent,2,skilled_employee,2,none,yes,Good
0_to_200 DM,14,existing_credits_paid_duly,car_new,343,<100 DM,1_to_4 years,3,male_divorced_separated,none,3,real_estate,37,none,own,1,highly_qualified_employee,1,yes_registered,yes,Good
<0 DM,11,existing_credits_paid_duly,radio_television,7551,100_to_500 DM,1_to_4 years,4,male_single,none,4,real_estate,41,none,own,2,highly_qualified_employee,1,none,yes,Good
no_checking_account,15,critical_account,car_new,2223,<100 DM,<1 year,4,female_divorced_separated_married,none,4,real_estate,36,none,own,2,skilled_employee,1,yes_registered,yes,Bad
<0 DM,19,critical_account,car_new,1049,>1000 DM,unemployed,4,male_single,none,1,building_society_savings,41,stores,own,2,skilled_employee,1,yes_registered,yes,Bad
no_checking_account,16,existing_credits_paid_duly,radio_television,2018,unknown_no_savings,4_to_7 years,4,male_single,none,4,unknown_no_property,33,bank,own,2,highly_qualified_employee,1,none,yes,Bad
0_to_200 DM,14,all_credits_paid_back,radio_television,2045,<100 DM,>7 years,4,male_single,none,3,real_estate,39,none,rent,3,skilled_employee,1,yes_registered,yes,Good
